date,admin2,ipc_phase,population_affected
2022-10-01,Beyeda,2,
2022-10-01,Bibugn,1,
2022-10-01,Bidu,2,
2022-10-01,Bila Seyo,1,
2022-10-01,Bilate Zuria,2,
2022-10-01,Bilcil-Bur,3,
2022-10-01,Bilidigilu,1,
2022-10-01,Bilo Nopha,1,
2022-10-01,Birbirsa Kojowa,3,
2022-10-01,Bishan Guracha,2,
2022-10-01,Bishoftu town,1,
2022-10-01,Bita,1,
2022-10-01,Biyoawale,3,
2022-10-01,Bizet,4,
2022-10-01,Bodaley,3,
2022-10-01,Boditi town,1,
2022-10-01,Boji Chekorsa,1,
2022-10-01,Boji Dirmeji,2,
2022-10-01,Boke,3,
2022-10-01,Bokh,3,
2022-10-01,Boko Dawula,3,
2022-10-01,Bokolmayo,4,
2022-10-01,Bole,1,
2022-10-01,Boloso Bombe,2,
2022-10-01,Boloso Sore,2,
2022-10-01,Bona Zuria,3,
2022-10-01,Boneya Boshe,1,
2022-10-01,Bonga town,1,
2022-10-01,Bonke,1,
2022-10-01,Bora (OR),2,
2022-10-01,Bora (TG),4,
2022-10-01,Bore,2,
2022-10-01,Borecha,1,
2022-10-01,Boreda,2,
2022-10-01,Borena /Debresina,3,
2022-10-01,Boricha,2,
2022-10-01,Boset,2,
2022-10-01,Botor Tolay,1,
2022-10-01,Bugna,2,
2022-10-01,Bui town,1,
2022-10-01,Bule,2,
2022-10-01,Bule Hora,2,
2022-10-01,Bule Hora town,1,
2022-10-01,Bulen,2,
2022-10-01,Bulike town,1,
2022-10-01,Bura,1,
2022-10-01,Burayu,1,
2022-10-01,Bure (AM),1,
2022-10-01,Bure (OR),1,
2022-10-01,Bure town,1,
2022-10-01,Burji Special,3,
2022-10-01,Burqod,3,
2022-10-01,Burqua Dhintu,3,
2022-10-01,Bursa,1,
2022-10-01,Butajira town,1,
2022-10-01,Chabe Gambeltu,2,
2022-10-01,Chagni town,1,
2022-10-01,Charati,4,
2022-10-01,Cheha,2,
2022-10-01,Chelelektu town,1,
2022-10-01,Cheliya,1,
2022-10-01,Chena,1,
2022-10-01,Chencha,1,
2022-10-01,Chencha Zuriya,2,
2022-10-01,Chercher,4,
2022-10-01,Cheta,1,
2022-10-01,Chifra,3,
2022-10-01,Chila,4,
2022-10-01,Chilga 1,1,
2022-10-01,Chilga 2,1,
2022-10-01,Chinaksen,3,
2022-10-01,Chire,2,
2022-10-01,Chiro Zuria,3,
2022-10-01,Chiro town,1,
2022-10-01,Chirone,1,
2022-10-01,Chole,2,
2022-10-01,Choman Guduru,1,
2022-10-01,Chora (Buno Bedele),1,
2022-10-01,Chora (Jimma),1,
2022-10-01,Chuko town,1,
2022-10-01,Churso,2,
2022-10-01,Chwaka,1,
2022-10-01,Cobi,1,
2022-10-01,Dabat,2,
2022-10-01,Dabat town,3,
2022-10-01,Dabo Hana,1,
2022-10-01,Daella,1,
2022-10-01,Dale,2,
2022-10-01,Dale Sadi,1,
2022-10-01,Dale Wabera,1,
2022-10-01,Dalefage,2,
2022-10-01,Dalocha,2,
2022-10-01,Dalol,3,
2022-10-01,Dama,2,
2022-10-01,Damboya,2,
2022-10-01,Damot Gale,1,
2022-10-01,Damot Pullasa,2,
2022-10-01,Damot Sore,2,
2022-10-01,Damot Woide,2,
2022-10-01,Danan,3,
2022-10-01,Dangila,1,
2022-10-01,Dangila town,1,
2022-10-01,Dangura,1,
2022-10-01,Dano,1,
2022-10-01,Danod,3,
2022-10-01,Dansha town,4,
2022-10-01,Dara,2,
2022-10-01,Dara Otilicho,2,
2022-10-01,Daramalo,1,
2022-10-01,Darara,2,
2022-10-01,Daratole,3,
2022-10-01,Darimu,1,
2022-10-01,Daro Lebu,3,
2022-10-01,Daror,3,
2022-10-01,Dasenech /Kuraz,4,
2022-10-01,Dawe,2,
2022-10-01,Dawe Ketchen,4,
2022-10-01,Dawo,1,
2022-10-01,Dawunt,2,
2022-10-01,Daye town,1,
2022-10-01,Debark,2,
2022-10-01,Debark town,2,
2022-10-01,Debati,2,
2022-10-01,Debay Telatgen,1,
2022-10-01,Debeweyin,3,
2022-10-01,Debre Berhan town,2,
2022-10-01,Debre Elias,1,
2022-10-01,Debre Libanos,1,
2022-10-01,Debre Markos town,1,
2022-10-01,Debre Tabor town,1,
2022-10-01,Debub Achefer,1,
2022-10-01,Debub Bench,1,
2022-10-01,Debub Mecha,1,
2022-10-01,Debub Sodo,1,
2022-10-01,Decha,1,
2022-10-01,Dechatu,1,
2022-10-01,Deder,3,
2022-10-01,Deder town,1,
2022-10-01,Dedesa,1,
2022-10-01,Dedo,1,
2022-10-01,Dega,1,
2022-10-01,Dega Damot,1,
2022-10-01,Degahabur town,1,
2022-10-01,Degehabur,3,
2022-10-01,Degehamedo,3,
2022-10-01,Degeluna Tijo,1,
2022-10-01,Degem,2,
2022-10-01,Degua Temben,4,
2022-10-01,Dehana,3,
2022-10-01,Dejen,1,
2022-10-01,Dejen town,1,
2022-10-01,Deka Suftu,4,
2022-10-01,Delanta,3,
2022-10-01,Dembecha,1,
2022-10-01,Dembel,2,
2022-10-01,Dembi,1,
2022-10-01,Denba Gofa,2,
2022-10-01,Denbecha town,1,
2022-10-01,Denbi Dollo town,1,
2022-10-01,Dendi,1,
2022-10-01,Dera (AM),1,
2022-10-01,Dera (OR),2,
2022-10-01,Derashe Special,2,
2022-10-01,Dessie Zuria,3,
2022-10-01,Dessie town,3,
2022-10-01,Dewa Cheffa,3,
2022-10-01,Dewa Harewa,3,
2022-10-01,Dhas,4,
2022-10-01,Didu,1,
2022-10-01,Dig,3,
2022-10-01,Diga,1,
2022-10-01,Dihun,3,
2022-10-01,Diksis,1,
2022-10-01,Dila Zuria,2,
2022-10-01,Dila town,1,
2022-10-01,Dilo,4,
2022-10-01,Dima (GM),1,
2022-10-01,Dima (TG),4,
2022-10-01,Dinsho,2,
2022-10-01,Dire,4,
2022-10-01,Dire Teyara,3,
2022-10-01,Disa,3,
2022-10-01,Dita,1,
2022-10-01,Doba,3,
2022-10-01,Dodola,1,
2022-10-01,Dodola town,1,
2022-10-01,Dodota,2,
2022-10-01,Dolo Odo,4,
2022-10-01,Dolobay,4,
2022-10-01,Dorani,1,
2022-10-01,Doyogena,2,
2022-10-01,Dubluk,4,
2022-10-01,Dubti,3,
2022-10-01,Dubti town,1,
2022-10-01,Dugda,2,
2022-10-01,Dugda Dawa,2,
2022-10-01,Duguna Fango,3,
2022-10-01,Dukem,1,
2022-10-01,Dulecha,3,
2022-10-01,Duna,2,
2022-10-01,Durame town,1,
2022-10-01,East Belesa,3,
2022-10-01,East Dembia,1,
2022-10-01,East Esite,1,
2022-10-01,East Imi,3,
2022-10-01,Ebenat,3,
2022-10-01,Edaga Hamus town,4,
2022-10-01,Edaga arbi,4,
2022-10-01,Eferatana Gidem,3,
2022-10-01,Egela,4,
2022-10-01,Ejere /Addis Alem,1,
2022-10-01,Ejersa Lafo,1,
2022-10-01,El-Ogaden,3,
2022-10-01,Elale,3,
2022-10-01,Elidar,3,
2022-10-01,Elkare /Serer,4,
2022-10-01,Elwaya,4,
2022-10-01,Elwayne,3,
2022-10-01,Emba Alaje,4,
2022-10-01,Emba Sieneti,4,
2022-10-01,Emdebir town,1,
2022-10-01,Enarj Enawga,2,
2022-10-01,Endabaguna town,4,
2022-10-01,Endafelasi,4,
2022-10-01,Endamehoni,4,
2022-10-01,Enderta,4,
2022-10-01,Endiguagn,2,
2022-10-01,Enebse Sarmder,2,
2022-10-01,Enemay,1,
2022-10-01,Enemor Ener,1,
2022-10-01,Enor Ener,2,
2022-10-01,Ensaro,1,
2022-10-01,Enticho town,4,
2022-10-01,Erebti,3,
2022-10-01,Erer (HR),3,
2022-10-01,Erer (SM),2,
2022-10-01,Erob,4,
2022-10-01,Euwa,3,
2022-10-01,Ezha,1,
2022-10-01,Ezo /Kogota,1,
2022-10-01,Fagta Lakoma,1,
2022-10-01,Farta,1,
2022-10-01,Fedis,3,
2022-10-01,Fentale,2,
2022-10-01,Ferfer,4,
2022-10-01,Fiche town,1,
2022-10-01,Fik,3,
2022-10-01,Filtu,4,
2022-10-01,Finote Selam town,1,
2022-10-01,Fogera,1,
2022-10-01,Freweyni town,4,
2022-10-01,Gablalu,2,
2022-10-01,Gachit,1,
2022-10-01,Gacho Baba,1,
2022-10-01,Gaji,1,
2022-10-01,Galadi,3,
2022-10-01,Galhamur,3,
2022-10-01,Gambela National Park,1,
2022-10-01,Gambela Zuria,1,
2022-10-01,Gambela town,1,
2022-10-01,Ganta Afeshum,4,
2022-10-01,Garbo,3,
2022-10-01,Garda Marta,2,
2022-10-01,Gasera,2,
2022-10-01,Gashamo,3,
2022-10-01,Gawo Kebe,1,
2022-10-01,Gaz Gibla,3,
2022-10-01,Gazo,2,
2022-10-01,Gechi,1,
2022-10-01,Gedeb,2,
2022-10-01,Gedeb Asasa,1,
2022-10-01,Gedeb town,1,
2022-10-01,Gedebano Gutazer Welene,2,
2022-10-01,Gelalu,3,
2022-10-01,Gelana (Finfine),1,
2022-10-01,Gelana (West Guji),3,
2022-10-01,Gemechis,3,
2022-10-01,Gena,3,
2022-10-01,Gendawuha town,1,
2022-10-01,Gende Kore,1,
2022-10-01,Gera,1,
2022-10-01,Geraleta,4,
2022-10-01,Gerani,3,
2022-10-01,Gerar Jarso,2,
2022-10-01,Gerese,2,
2022-10-01,Gesha,1,
2022-10-01,Gesuba town,1,
2022-10-01,Geta,2,
2022-10-01,Gewane,2,
2022-10-01,Gewata,1,
2022-10-01,Gezei Gofa,2,
2022-10-01,Gibe,1,
2022-10-01,Gida Ayana,1,
2022-10-01,Gidami,1,
2022-10-01,Gidan,2,
2022-10-01,Gidi Bench,1,
2022-10-01,Gimbi,1,
2022-10-01,Gimbi town,1,
2022-10-01,Gimbichu,1,
2022-10-01,Gimbichu town,1,
2022-10-01,Gimbo,1,
2022-10-01,Ginde Beret,1,
2022-10-01,Ginir,3,
2022-10-01,Ginir town,1,
2022-10-01,Girawa,3,
2022-10-01,Girja /Harenfema,3,
2022-10-01,Gishe Rabel,3,
2022-10-01,Goba (OR),1,
2022-10-01,Goba (SP),1,
2022-10-01,Goba Koricha,3,
2022-10-01,Goba town,1,
2022-10-01,Gobu Seyo,1,
2022-10-01,God-God,4,
2022-10-01,Gode,3,
2022-10-01,Godere,1,
2022-10-01,Godey town,1,
2022-10-01,Gog,1,
2022-10-01,Goglo,3,
2022-10-01,Goljano,2,
2022-10-01,Golo Oda,3,
2022-10-01,Golocha,2,
2022-10-01,Gololcha Bale,3,
2022-10-01,Goma,1,
2022-10-01,Gombora,2,
2022-10-01,Gomole,4,
2022-10-01,Goncha Siso Enebse,2,
2022-10-01,Gonder Zuria,1,
2022-10-01,Gonder town,1,
2022-10-01,Gonje,1,
2022-10-01,Gora Dola,4,
2022-10-01,Gorche,2,
2022-10-01,Gori Gesha,1,
2022-10-01,Goro (Bale),2,
2022-10-01,Goro (SW Shewa),1,
2022-10-01,Goro Baqaqsa,4,
2022-10-01,Goro Gutu,3,
2022-10-01,Goro Muti,2,
2022-10-01,Gota-Biki,2,
2022-10-01,Guagusa Shikudad,1,
2022-10-01,Guangua,1,
2022-10-01,Guba,2,
2022-10-01,Guba Lafto,2,
2022-10-01,Guchi,4,
2022-10-01,Gudetu Kondole,1,
2022-10-01,Guduru,1,
2022-10-01,Gulele,1,
2022-10-01,Gulina,3,
2022-10-01,Guliso,1,
2022-10-01,Gulo Mekeda,4,
2022-10-01,Gumay,1,
2022-10-01,Gumbi Bordede,3,
2022-10-01,Gumer,1,
2022-10-01,Gumi Idalo,4,
2022-10-01,Guna,2,
2022-10-01,Guna Begemider,2,
2022-10-01,Gunagado,3,
2022-10-01,Gununo Hamus town,1,
2022-10-01,Gura Damole,4,
2022-10-01,Guradamole,4,
2022-10-01,Gurafereda,1,
2022-10-01,Gursum (OR),3,
2022-10-01,Gursum (SM),2,
2022-10-01,Guto Gida,1,
2022-10-01,Guzamn,1,
2022-10-01,Habro,3,
2022-10-01,Habru,2,
2022-10-01,Hadelela,2,
2022-10-01,Hadero Tunto,3,
2022-10-01,Hadero town,1,
2022-10-01,Hadhagala,2,
2022-10-01,Hafat Issa,1,
2022-10-01,Hagere Mariam,2,
2022-10-01,Hagere Selam town,4,
2022-10-01,Hahayle,4,
2022-10-01,Hakim,1,
2022-10-01,Halu /Huka,1,
2022-10-01,Hambela Wamena,2,
2022-10-01,Hamer,4,
2022-10-01,Hamero,3,
2022-10-01,Hanruka,3,
2022-10-01,Hararey,3,
2022-10-01,Harawo,2,
2022-10-01,Harena Buluk,3,
2022-10-01,Hargele,4,
2022-10-01,Haro Limu,2,
2022-10-01,Haro Maya,3,
2022-10-01,Haro Walabu,3,
2022-10-01,Haromaya town,1,
2022-10-01,Haroreys,2,
2022-10-01,Harshin,2,
2022-10-01,Haru,1,
2022-10-01,Hawa Galan,2,
2022-10-01,Hawasa town,1,
2022-10-01,Hawassa Zuria,2,
2022-10-01,Hawela,1,
2022-10-01,Hawi Gudina,3,
2022-10-01,Hawzen,4,
2022-10-01,Hawzen town,4,
2022-10-01,Heban Arsi,2,
2022-10-01,Hidabu Abote,2,
2022-10-01,Higloley,3,
2022-10-01,Hike town,3,
2022-10-01,Hintalo,4,
2022-10-01,Hitosa,1,
2022-10-01,Hobicha Abaya,2,
2022-10-01,Hokko,2,
2022-10-01,Holeta town,1,
2022-10-01,Homa,1,
2022-10-01,Homosha,1,
2022-10-01,Horo,1,
2022-10-01,Horo Buluk,1,
2022-10-01,Horshagah,3,
2022-10-01,Hosaena town,1,
2022-10-01,Hudet,4,
2022-10-01,Hulbareg,2,
2022-10-01,Hulet Ej Enese,1,
2022-10-01,Hulla,1,
2022-10-01,Humbo,2,
2022-10-01,Hurumu,1,
2022-10-01,Ibantu,1,
2022-10-01,Ifata,1,
2022-10-01,Illu Galan,1,
2022-10-01,Ilu,1,
2022-10-01,Injibara town,1,
2022-10-01,Inkolo Wabe,1,
2022-10-01,Isara,2,
2022-10-01,Itang,1,
2022-10-01,Jabi Tehnan,1,
2022-10-01,Jajura town,1,
2022-10-01,Jama,3,
2022-10-01,Janamora,2,
2022-10-01,Jarso (East Hararghe),3,
2022-10-01,Jarso (West Wellega),1,
2022-10-01,Jarte Jardega,1,
2022-10-01,Jawi,1,
2022-10-01,Jeju,2,
2022-10-01,Jeldessa,3,
2022-10-01,Jeldu,1,
2022-10-01,Jibat,1,
2022-10-01,Jida,2,
2022-10-01,Jigjiga town,1,
2022-10-01,Jikawo,2,
2022-10-01,Jilye Tumuga,3,
2022-10-01,Jimma Arjo,1,
2022-10-01,Jimma Genete,1,
2022-10-01,Jimma Horo,1,
2022-10-01,Jimma Rare,1,
2022-10-01,Jimma town,1,
2022-10-01,Jinela,1,
2022-10-01,Jinka town,1,
2022-10-01,Jore,2,
2022-10-01,Kacha Bira,2,
2022-10-01,Kache,2,
2022-10-01,Kafta Humera,4,
2022-10-01,Kalu,3,
2022-10-01,Kamashi,1,
2022-10-01,Karat Zuria,3,
2022-10-01,Karat town,1,
2022-10-01,Kawo Koisha,2,
2022-10-01,Kazira,1,
2022-10-01,Kebena,2,
2022-10-01,Kebribayah town,1,
2022-10-01,Kebribeyah,2,
2022-10-01,Kebridehar,3,
2022-10-01,Kebridehar town,1,
2022-10-01,Kediada Gambela,2,
2022-10-01,Kelafo,4,
2022-10-01,Kelela,3,
2022-10-01,Kelete Awelallo,4,
2022-10-01,Kemba,2,
2022-10-01,Kemba town,1,
2022-10-01,Kemisie town,3,
2022-10-01,Kena,3,
2022-10-01,Kercha,2,
2022-10-01,Kersa (East Hararge),3,
2022-10-01,Kersa (Jimma),1,
2022-10-01,Kersana Malima,1,
2022-10-01,Kewet,3,
2022-10-01,Keyhe tekli,4,
2022-10-01,Kibet town,1,
2022-10-01,Kiltu Kara,1,
2022-10-01,Kimbibit,2,
2022-10-01,Kindo Daddaye,3,
2022-10-01,Kindo Koyesha,2,
2022-10-01,Kinfaz,1,
2022-10-01,Kiremu,2,
2022-10-01,Kirkos,1,
2022-10-01,Kobo town,3,
2022-10-01,Kochere,2,
2022-10-01,Kofele,1,
2022-10-01,Kohle /Qoxle,4,
2022-10-01,Kokosa,1,
2022-10-01,Kola Temben,4,
2022-10-01,Kolfe - Keran,1,
2022-10-01,Kombolcha,3,
2022-10-01,Kombolcha town,3,
2022-10-01,Konta,1,
2022-10-01,Koran /Mulla,2,
2022-10-01,Korarit,4,
2022-10-01,Kore,1,
2022-10-01,Korem town,4,
2022-10-01,Kori,3,
2022-10-01,Kucha,2,
2022-10-01,Kucha Alpha,2,
2022-10-01,Kulito town,1,
2022-10-01,Kumbi,3,
2022-10-01,Kuni /Oda Bultum,3,
2022-10-01,Kunneba,3,
2022-10-01,Kurfa Chele,2,
2022-10-01,Kurmuk,1,
2022-10-01,Kutaber,3,
2022-10-01,Kuyu,2,
2022-10-01,Laelay Adiabo,4,
2022-10-01,Laelay Maychew,4,
2022-10-01,Lagahida,3,
2022-10-01,Lalibela town,3,
2022-10-01,Lalo Asabi,1,
2022-10-01,Lalo Kile,1,
2022-10-01,Lanfero,2,
2022-10-01,Lare,2,
2022-10-01,Lasdhankayre,3,
2022-10-01,Lasta,2,
2022-10-01,Lay Armacho,1,
2022-10-01,Lay Gayint,3,
2022-10-01,Legambo,3,
2022-10-01,Lege Hida,3,
2022-10-01,Lege Tafo-Lege Dadi town,1,
2022-10-01,Legehare,1,
2022-10-01,Legehida,3,
2022-10-01,Lehel-Yucub,3,
2022-10-01,Leka Dulecha,1,
2022-10-01,Leku town,1,
2022-10-01,Lemmo,1,
2022-10-01,Leta Sibu,1,
2022-10-01,Liban Jawi,1,
2022-10-01,Liben,4,
2022-10-01,Liben Chukala,1,
2022-10-01,Libokemekem,1,
2022-10-01,Lideta,1,
2022-10-01,Limu (OR),1,
2022-10-01,Limu Bilbilo,1,
2022-10-01,Limu Kosa,1,
2022-10-01,Limu Seka,1,
2022-10-01,Loka Abaya,2,
2022-10-01,Loma,3,
2022-10-01,Lome (OR),1,
2022-10-01,Lude Hitosa,1,
2022-10-01,Madira,1,
2022-10-01,Maichew town,4,
2022-10-01,Maji,2,
2022-10-01,Makuey,1,
2022-10-01,Malga,2,
2022-10-01,Malie,3,
2022-10-01,Malka Jabti /M.Jebdu),1,
2022-10-01,Mana Sibu,2,
2022-10-01,Mancho,1,
2022-10-01,Maokomo Special,1,
2022-10-01,Mareka,2,
2022-10-01,Mareko,2,
2022-10-01,Mari Mansa,2,
2022-10-01,Marsin,3,
2022-10-01,Masha,1,
2022-10-01,Masha town,1,
2022-10-01,May Gaba,4,
2022-10-01,May Kadra,4,
2022-10-01,May Tsebri town,4,
2022-10-01,Mecha,1,
2022-10-01,Meda Welabu,3,
2022-10-01,Megale,4,
2022-10-01,Mehal Sayint,3,
2022-10-01,Mehale Meda town,3,
2022-10-01,Mekan Eyesuse,1,
2022-10-01,Mekane Selame,3,
2022-10-01,Mekdela,3,
2022-10-01,Mekelle,3,
2022-10-01,Meket,2,
2022-10-01,Mekhoni town,4,
2022-10-01,Meko,1,
2022-10-01,Melekoza,2,
2022-10-01,Melka Balo,3,
2022-10-01,Melka Soda,2,
2022-10-01,Melo Gada,2,
2022-10-01,Mena (Bale),3,
2022-10-01,Mena (Jimma),1,
2022-10-01,Mena Meketewa,3,
2022-10-01,Mendi town,1,
2022-10-01,Menge,1,
2022-10-01,Mengesh,1,
2022-10-01,Menit Goldiye,1,
2022-10-01,Menit Shasha,1,
2022-10-01,Menze Gera Midir,3,
2022-10-01,Menze Keya Gabriel,3,
2022-10-01,Menze Lalo Midir,3,
2022-10-01,Menze Mama Midir,3,
2022-10-01,Merawi town,1,
2022-10-01,Merhabete,1,
2022-10-01,Mersa town,3,
2022-10-01,Merti,2,
2022-10-01,Mesela,3,
2022-10-01,Meskan,3,
2022-10-01,Meta,3,
2022-10-01,Meta Robi,1,
2022-10-01,Meta Walkite,1,
2022-10-01,Metehara town,1,
2022-10-01,Metema,1,
2022-10-01,Metema Yohanes town,1,
2022-10-01,Metu Zuria,1,
2022-10-01,Metu town,1,
2022-10-01,Meyu Muleke,3,
2022-10-01,Meyumuluka,3,
2022-10-01,Michakel,1,
2022-10-01,Mida Kegn,1,
2022-10-01,Mida Woremo,1,
2022-10-01,Midhaga Tola,2,
2022-10-01,Midre Genet,1,
2022-10-01,Mierab Azenet Berbere,2,
2022-10-01,Mieso,2,
2022-10-01,Miesso,2,
2022-10-01,Mile,3,
2022-10-01,Minjar Shenkora,2,
2022-10-01,Mirab Abaya,2,
2022-10-01,Mirab Armacho,1,
2022-10-01,Mirab Badowach,2,
2022-10-01,Mirab Soro,2,
2022-10-01,Misha,2,
2022-10-01,Misirak Silti,3,
2022-10-01,Misrak Azenet Berbere,2,
2022-10-01,Misrak Badawacho,2,
2022-10-01,Misrak Meskan,3,
2022-10-01,Mito,2,
2022-10-01,Miyo,4,
2022-10-01,Mizan Aman town,1,
2022-10-01,Mizyiga,1,
2022-10-01,Mojan Wedera,2,
2022-10-01,Mojo Town,1,
2022-10-01,Moretna Jiru,1,
2022-10-01,Mota Town,1,
2022-10-01,Moyale (OR),4,
2022-10-01,Moyale (SM),4,
2022-10-01,Mubarek,4,
2022-10-01,Muhur Na Aklil,2,
2022-10-01,Mulo,1,
2022-10-01,Munessa,1,
2022-10-01,Mustahil,4,
2022-10-01,Naeder,4,
2022-10-01,Nefas Mewicha town,1,
2022-10-01,Nefas Silk,1,
2022-10-01,Negele town,1,
2022-10-01,Nejo,2,
2022-10-01,Nejo town,1,
2022-10-01,Nekemte town,1,
2022-10-01,Nenesebo,1,
2022-10-01,Neqsege,4,
2022-10-01,Nole Kaba,1,
2022-10-01,Nono,1,
2022-10-01,Nono Benja,1,
2022-10-01,North Ari,3,
2022-10-01,Nunu Kumba,1,
2022-10-01,Nyngatom,3,
2022-10-01,O'yida,2,
2022-10-01,Odo Shakiso,3,
2022-10-01,Ofa,1,
2022-10-01,Ofla,4,
2022-10-01,Omo Beyam,1,
2022-10-01,Omo Nada,1,
2022-10-01,Pawe,1,
2022-10-01,Police Maret,1,
2022-10-01,Qada Duma,4,
2022-10-01,Quara,1,
2022-10-01,Quarit,1,
2022-10-01,Qubi,3,
2022-10-01,Rama,4,
2022-10-01,Rape,2,
2022-10-01,Raso,4,
2022-10-01,Raya Alamata,4,
2022-10-01,Raya Azebo,4,
2022-10-01,Raya Kobo,3,
2022-10-01,Rayitu,4,
2022-10-01,Robe,1,
2022-10-01,Robe Town,1,
2022-10-01,Saba Boru,4,
2022-10-01,Sabian,1,
2022-10-01,Saesie,4,
2022-10-01,Sagag,3,
2022-10-01,Saharti,4,
2022-10-01,Sahila,3,
2022-10-01,Salahad,3,
2022-10-01,Salamago,3,
2022-10-01,Sale Nono,1,
2022-10-01,Samera Logiya town,1,
2022-10-01,Samre,4,
2022-10-01,Samurobi,2,
2022-10-01,Sankura,2,
2022-10-01,Sasiga,2,
2022-10-01,Sawla town,1,
2022-10-01,Sayint,3,
2022-10-01,Saylem,1,
2022-10-01,Sayo,1,
2022-10-01,Sayo Nole,1,
2022-10-01,Sebeta Hawas,1,
2022-10-01,Sebeta town,1,
2022-10-01,Sedae,1,
2022-10-01,Sedal,1,
2022-10-01,Sede Muja,3,
2022-10-01,Seden Sodo,1,
2022-10-01,Sedi Chenka,1,
2022-10-01,Segen Zuria,3,
2022-10-01,Seka Chekorsa,1,
2022-10-01,Sekela,1,
2022-10-01,Sekoru,1,
2022-10-01,Sekota,3,
2022-10-01,Sekota town,4,
2022-10-01,Selamber town,1,
2022-10-01,Selekleka,4,
2022-10-01,Selewa,4,
2022-10-01,Semada,3,
2022-10-01,Semen Achefer,1,
2022-10-01,Semen Bench,1,
2022-10-01,Senan,1,
2022-10-01,Sendafa town,1,
2022-10-01,Seru,2,
2022-10-01,Setema,1,
2022-10-01,Setit Humera,4,
2022-10-01,Seweyna,4,
2022-10-01,Seyemti Adyabo,4,
2022-10-01,Shabeeley,2,
2022-10-01,Shafamo,1,
2022-10-01,Shakiso town,1,
2022-10-01,Shala,3,
2022-10-01,Shambu town,1,
2022-10-01,Shanan Kolu,2,
2022-10-01,Shashemene Zuria,2,
2022-10-01,Shashemene town,1,
2022-10-01,Shashogo,3,
2022-10-01,Shay Bench,1,
2022-10-01,Shaygosh,3,
2022-10-01,Shebe Dino,2,
2022-10-01,Shebe Sambo,1,
2022-10-01,Shebel Bernta,1,
2022-10-01,Sheko,1,
2022-10-01,Shenkor,1,
2022-10-01,Sheraro town,4,
2022-10-01,Sherkole,1,
2022-10-01,Shilabo,3,
2022-10-01,Shinile,2,
2022-10-01,Shinshincho town,1,
2022-10-01,Shire,4,
2022-10-01,Shirka,2,
2022-10-01,Shisho Ande,1,
2022-10-01,Shoa Robit,3,
2022-10-01,Shone Town,1,
2022-10-01,Sibu Sire,1,
2022-10-01,Sigmo,1,
2022-10-01,Silti,2,
2022-10-01,Sinana,2,
2022-10-01,Siraro,3,
2022-10-01,Siraro Badawacho,3,
2022-10-01,Sire,2,
2022-10-01,Siya Debirna Wayu,1,
2022-10-01,Size town,1,
2022-10-01,Sodo,1,
2022-10-01,Sodo Daci,1,
2022-10-01,Sodo Town,1,
2022-10-01,Sodo Zuria,2,
2022-10-01,Sofi,3,
2022-10-01,Soro,2,
2022-10-01,South Ari,3,
2022-10-01,Sude,2,
2022-10-01,Sululta,1,
2022-10-01,Sululta town,1,
2022-10-01,Surma,1,
2022-10-01,Suro Berguda,2,
2022-10-01,Tach Armacho,1,
2022-10-01,Tach Gayint,3,
2022-10-01,Tahtay Adiyabo,4,
2022-10-01,Tahtay Koraro,4,
2022-10-01,Tahtay Mayechew,4,
2022-10-01,Takusa,1,
2022-10-01,Tanqua Melashe,4,
2022-10-01,Tarema Ber,3,
2022-10-01,Tebela town,1,
2022-10-01,Telalek,2,
2022-10-01,Telemt,2,
2022-10-01,Teltale,4,
2022-10-01,Tembaro,2,
2022-10-01,Tena,1,
2022-10-01,Tenta,3,
2022-10-01,Tepi,1,
2022-10-01,Tercha Zuriya,3,
2022-10-01,Tercha town,1,
2022-10-01,Teru,4,
2022-10-01,Teticha,1,
2022-10-01,Thehulederie,3,
2022-10-01,Tikur Enchini,1,
2022-10-01,Tiro Afeta,1,
2022-10-01,Tiyo,2,
2022-10-01,Tocha,2,
2022-10-01,Toke Kutaye,1,
2022-10-01,Tole,1,
2022-10-01,Tora town,1,
2022-10-01,Tsaeda Emba,4,
2022-10-01,Tsagbeji,3,
2022-10-01,Tsegede (AM),1,
2022-10-01,Tsegede (TG),4,
2022-10-01,Tselemti,4,
2022-10-01,Tsimbla,4,
2022-10-01,Tuliguled,2,
2022-10-01,Tullo,1,
2022-10-01,Tulo (OR),3,
2022-10-01,Uba Debre Tsehay,3,
2022-10-01,Undulu,1,
2022-10-01,Uraga,3,
2022-10-01,Wacha,1,
2022-10-01,Wachile,4,
2022-10-01,Wadera,3,
2022-10-01,Wadla,2,
2022-10-01,Wahil,3,
2022-10-01,Wajale town,1,
2022-10-01,Wajirat,4,
2022-10-01,Waliso,1,
2022-10-01,Wama Hagalo,1,
2022-10-01,Wangey,3,
2022-10-01,Wantawo,1,
2022-10-01,Wara Jarso,1,
2022-10-01,Warder,3,
2022-10-01,Wayu Tuka,1,
2022-10-01,Wegde,3,
2022-10-01,Wegera,1,
2022-10-01,Welkait,4,
2022-10-01,Welkite town,1,
2022-10-01,Welmera,1,
2022-10-01,Wemberma,1,
2022-10-01,Wenago,2,
2022-10-01,Wenbera,2,
2022-10-01,Wenchi,1,
2022-10-01,Wera,2,
2022-10-01,Wera Djo,3,
2022-10-01,Were Ilu,3,
2022-10-01,Wereilu town,3,
2022-10-01,West Belesa,1,
2022-10-01,West Dembiya,1,
